3036143C7C591B8020001661,4,2023-08-23, 7:20:54 AM EDT,,-60,48
3036143C7C591C402000023C,3,2023-08-23, 7:21:23 AM EDT,,-54,60
3036143C7C4A50402000CF1D,7,2023-08-23, 7:25:02 AM EDT,,-65,38
3036143C7C580CC020000126,9,2023-08-23, 7:16:04 AM EDT,,-57,54
303614456C021A40200009BD,5,2023-08-23, 7:21:52 AM EDT,,-56,56
30361431CC4B78002003F5D7,1,2023-08-23, 7:23:08 AM EDT,,-51,66
3036143C7C61350020000312,1,2023-08-23, 7:17:18 AM EDT,,-56,56
3036143C7C5B43C02000009A,1,2023-08-23, 7:29:48 AM EDT,,-39,90
303614456C07B74020000035,23,2023-08-23, 7:25:02 AM EDT,,-56,56
3036143C7C47448020000EDF,12,2023-08-23, 7:25:16 AM EDT,,-64,40
3036143C7C5F358020000AA6,4,2023-08-23, 7:15:42 AM EDT,,-57,54
30361438BC536B4020000B95,36,2023-08-23, 7:15:42 AM EDT,,-49,70
3036143C7C35B0C020000AFC,1,2023-08-23, 7:27:05 AM EDT,,-53,62
3036143C7C5E7D0020000FD7,3,2023-08-23, 7:15:52 AM EDT,,-58,52
3036143C7C5F3280200000C9,1,2023-08-23, 7:16:02 AM EDT,,-65,38
303614456C057B00200001E9,4,2023-08-23, 7:18:47 AM EDT,,-55,58
30361431CC4B77C02006C5DB,2,2023-08-23, 7:22:57 AM EDT,,-46,76
303614456C01FEC020000258,12,2023-08-23, 7:15:51 AM EDT,,-58,52
3036143C7C4BC240200000F1,3,2023-08-23, 7:22:28 AM EDT,,-52,64
30361431CC4B78402000DD89,5,2023-08-23, 7:15:49 AM EDT,,-55,58
30361431CC4B77C02006DC41,20,2023-08-23, 7:24:59 AM EDT,,-56,56
303614456C0273C020000172,16,2023-08-23, 7:24:34 AM EDT,,-65,38
30361431CC4B778020011FCB,2,2023-08-23, 7:19:35 AM EDT,,-46,76
3036143C7C58D30020000094,3,2023-08-23, 7:21:11 AM EDT,,-42,84
30361431CC4B77C02008F7D3,4,2023-08-23, 7:22:16 AM EDT,,-49,70
3036143C7C5049802000315A,1,2023-08-23, 7:18:50 AM EDT,,-56,56
3036143C7C5F89802000016A,5,2023-08-23, 7:18:49 AM EDT,,-62,44
3036143C7C471BC02000093B,1,2023-08-23, 7:28:56 AM EDT,,-40,88
3036143C7C5835C020000533,3,2023-08-23, 7:19:07 AM EDT,,-62,44
3036143C7C51280020000AA1,2,2023-08-23, 7:18:46 AM EDT,,-52,64
3036142C84466D40200012F4,4,2023-08-23, 7:22:58 AM EDT,,-57,54
3036143C7C618C802000182D,3,2023-08-23, 7:16:57 AM EDT,,-52,64
3036143C7C5962C020000177,1,2023-08-23, 7:26:13 AM EDT,,-46,76
30361431CC4B78402000F49B,6,2023-08-23, 7:16:19 AM EDT,,-57,54
30361431CC4B778020003131,3,2023-08-23, 7:15:52 AM EDT,,-56,56
30361431CC4B77C02006CD7C,3,2023-08-23, 7:22:48 AM EDT,,-59,50
3036143C7C2FB0802000457F,14,2023-08-23, 7:16:02 AM EDT,,-50,68
3036143C7C5B7B402000048D,5,2023-08-23, 7:20:24 AM EDT,,-55,58
3036143C7C3084C020000742,5,2023-08-23, 7:23:01 AM EDT,,-55,58
3036143C7C5951C02000020D,1,2023-08-23, 7:29:06 AM EDT,,-40,88
30361431CC4B780020027483,5,2023-08-23, 7:16:01 AM EDT,,-65,38
30361431CC4B774020026F28,1,2023-08-23, 7:20:17 AM EDT,,-38,92
3036143C7C5F5EC02000003A,10,2023-08-23, 7:25:04 AM EDT,,-59,50
3036142C8446728020000E86,2,2023-08-23, 7:23:25 AM EDT,,-58,52
3036143C7C524480200002E6,9,2023-08-23, 7:25:16 AM EDT,,-64,40
3036143C7C54BF4020000068,6,2023-08-23, 7:22:52 AM EDT,,-54,60
3036143C7C5693C020002822,13,2023-08-23, 7:16:09 AM EDT,,-58,52
3036143C7C613540200007E6,12,2023-08-23, 7:25:00 AM EDT,,-65,38
303614456C068080200000CE,2,2023-08-23, 7:28:13 AM EDT,,-45,78
30361431CC4B77C02008E853,1,2023-08-23, 7:21:42 AM EDT,,-54,60
3036143C7C5B808020000A30,1,2023-08-23, 7:26:40 AM EDT,,-54,60
30361431CC61A7C110007629,8,2023-08-23, 7:18:42 AM EDT,,-48,72
303614456C0371C0200012AC,11,2023-08-23, 7:16:16 AM EDT,,-55,58
3036143C7C4EED802000593A,4,2023-08-23, 7:16:00 AM EDT,,-49,70
30361431CC4B77C02008E509,2,2023-08-23, 7:22:20 AM EDT,,-54,60
303614456C021E4020000361,1,2023-08-23, 7:27:45 AM EDT,,-46,76
3036143C7C55A74020000101,6,2023-08-23, 7:25:05 AM EDT,,-62,44
30361431CC4B77C02008E78E,2,2023-08-23, 7:22:51 AM EDT,,-48,72
3036143C7C5B7B80200004F4,2,2023-08-23, 7:23:00 AM EDT,,-56,56
303614456C057C4020000097,8,2023-08-23, 7:24:37 AM EDT,,-59,50
3036143C7C513240200005EC,16,2023-08-23, 7:25:03 AM EDT,,-61,46
30361431CC4B77C02008F6D1,2,2023-08-23, 7:20:40 AM EDT,,-54,60
303614456C01D40020000099,9,2023-08-23, 7:17:00 AM EDT,,-54,60
303614456C068000200001CB,24,2023-08-23, 7:25:00 AM EDT,,-56,56
3036143C7C5B24C020000064,2,2023-08-23, 7:17:10 AM EDT,,-61,46
3036143C7C5F93C0200016DD,1,2023-08-23, 7:21:46 AM EDT,,-51,66
3036143C7C47448020000A42,1,2023-08-23, 7:23:21 AM EDT,,-44,80
